1347|1347|94007525140|Cynthia|Sanders|1969-06-26|High School|2004-12-23||35
1348|1348|13135996563|Natalie|Smith|1990-01-26|High School|2019-01-05|2019-12-14|159
1349|1349|92364759710|Cheryl|Meza|1994-06-22|College|2002-09-01||25
1350|1350|62894473738|Matthew|Sutton|1989-04-09|High School|2011-05-30||29
1351|1351|93611217796|Aaron|Barton|2003-02-24|High School|2008-09-25||96
1352|1352|43964405146|Rebecca|Gutierrez|1965-09-09|College|2020-11-03|2021-12-02|10
1353|1353|70730194231|Amanda|Thompson|1966-04-25|College|2011-07-01||14
1354|1354|99353957989|Alexander|Sanchez|1981-12-05|Middle school|2011-03-13||50
1355|1355|43843536799|Michelle|Davis|1968-08-20|PhD|2011-01-26||195
1356|1356|55089702310|Anita|Stone|1973-05-20|Master|2005-07-19||26
1357|1357|96516468108|Vicki|Armstrong|1961-08-30|PhD|2018-02-17||91
1358|1358|68754192938|Joseph|Hill|1984-08-30|High School|2005-08-21||64
1359|1359|42317513065|Tiffany|Williams|1968-01-23|Master|2010-10-14|2011-07-18|92
1360|1360|54286737377|Matthew|Gross|1998-07-18|PhD|2020-03-23||172
1361|1361|17416798289|Taylor|West|1961-04-04|Middle school|2008-07-22||67
1362|1362|83580765318|Rachel|Castaneda|1966-05-15|PhD|2003-04-23||115
1363|1363|88160444403|Daniel|Hicks|1990-01-07|PhD|2005-09-30||150
1364|1364|69277492596|Elizabeth|Walker|1992-03-29|Master|2001-07-17||72
1365|1365|71057669289|Stephen|Lewis|1978-09-04|Master|2015-11-29||24
1366|1366|73321203702|Mary|Franklin|1971-02-24|PhD|2004-12-08||143
1367|1367|20991395750|Virginia|Hopkins|1978-01-21|College|2004-06-23||0
1368|1368|86874265446|Stacey|Stewart|1980-03-24|Master|2014-11-04||44
1369|1369|60312209238|Danielle|Ponce|1971-06-09|High School|2006-10-08||104
1370|1370|65988641069|Scott|Jones|1986-03-30|Middle school|2005-01-02||102
1371|1371|97833998913|Lacey|Mcdonald|1993-03-22|PhD|2016-10-21||83
1372|1372|33803399553|Jessica|Mccoy|1998-12-27|Middle school|2020-12-09||84
1373|1373|37659206533|Tiffany|Young|1975-02-06|PhD|2014-08-05||33
1374|1374|81864164374|Anthony|Alvarado|1957-09-25|Middle school|2012-03-16||86
1375|1375|84617419214|Andre|Taylor|1961-06-19|PhD|2003-07-20||168
1376|1376|76565154001|Carmen|Rivera|1980-06-24|High School|2017-09-14|2019-02-09|157
1377|1377|22078094464|Maria|Stanley|1970-03-12|Middle school|2013-10-19||149
1378|1378|51734159484|Jennifer|Grimes|1977-09-19|College|2002-07-11||62
1379|1379|82689623896|Stephen|Williams|1965-05-25|Middle school|2009-10-30|2009-12-10|124
1380|1380|15508863081|Samantha|Buckley|1979-05-09|Master|2012-11-28||75
1381|1381|89355380975|Deborah|Hogan|1980-11-07|PhD|2015-10-06||97
1382|1382|71237595420|Robin|Graham|2001-07-31|PhD|2008-05-09||17
1383|1383|10923624444|Suzanne|Braun|1968-03-21|PhD|2006-05-21|2008-11-17|85
1384|1384|50530039994|Katherine|Haney|1992-10-17|College|2006-11-05||90
1385|1385|33370533793|Sean|Jackson|1960-05-14|Middle school|2006-12-31||35
1386|1386|93359436529|Alan|Chambers|1969-08-09|Middle school|2006-08-29||24
1387|1387|95850810577|David|Johnson|1975-12-05|College|2018-12-08||119
1388|1388|42713607629|Keith|Day|1956-02-18|PhD|2009-08-13||2
1389|1389|47887190025|Michael|Evans|1973-12-24|PhD|2013-09-10||173
1390|1390|54320607105|Lisa|Lopez|1966-10-29|Master|2017-04-29||151
1391|1391|50828736256|Sydney|Mckee|1996-06-10|College|2004-11-06||15
1392|1392|26581763591|Vincent|Snyder|1988-04-04|PhD|2006-04-23||97
1393|1393|48336837665|Joshua|Allen|1973-03-02|Middle school|2016-03-23||18
1394|1394|69690945543|Shane|Vega|1973-05-21|High School|2018-06-06||10
1395|1395|55889110805|Laura|Baker|1971-08-15|High School|2016-12-13||0
1396|1396|56329617934|Wanda|Browning|1965-03-25|PhD|2019-02-12||40
1397|1397|69529346794|Loretta|Rogers|1980-04-29|Middle school|2019-10-02||146
1398|1398|32621685107|Cassandra|Salinas|1974-12-05|Middle school|2019-05-01|2020-04-09|122
1399|1399|64750955639|Francisco|Clarke|1989-01-28|High School|2012-03-14||5
1400|1400|32331759532|Barbara|Diaz|1995-10-29|College|2019-01-27||164
1401|1401|62754659141|Travis|Ayala|1998-04-11|Master|2019-12-24||20
1402|1402|26056344234|John|Rodriguez|1971-07-01|Master|2001-02-25||148
1403|1403|49236739458|Aaron|Mcbride|2001-08-18|College|2015-03-29|2017-05-01|174
1404|1404|89575837782|Christopher|Henderson|1970-04-08|Middle school|2011-09-27||86
1405|1405|65280844645|Katrina|Wong|1982-02-21|College|2019-07-01||180
1406|1406|88526028986|Jason|Rodriguez|1967-10-28|Middle school|2009-04-17||108
1407|1407|36083302715|Julie|Lang|1974-02-18|High School|2013-06-21||176
1408|1408|22109910664|Emily|Carpenter|1982-06-26|Middle school|2013-05-11||84
1409|1409|84222076836|Emily|Hanna|1982-08-31|PhD|2014-06-04||177
1410|1410|46835953080|Alex|Beck|1988-12-06|Middle school|2014-10-28||172
1411|1411|10495049276|Deborah|Ramirez|1976-08-02|College|2003-01-08||107
1412|1412|11860066840|Wendy|Young|1959-05-16|Middle school|2020-02-09||74
1413|1413|67510391504|Ricky|Christian|1964-11-22|Middle school|2015-12-23||75
1414|1414|13798489623|Jessica|Carter|1990-10-25|College|2011-08-28||180
1415|1415|26958986420|Makayla|Trujillo|1999-12-29|College|2010-11-02||91
1416|1416|31863845888|Vicki|Evans|1993-03-14|College|2010-02-22||195
1417|1417|52128423785|Haley|Martin|1977-02-09|Master|2009-09-30||119
1418|1418|77646864551|Bonnie|Flores|1985-04-02|PhD|2001-09-06||162
1419|1419|36967830363|Micheal|Rich|1979-03-24|College|2009-07-23||70
1420|1420|35860942519|Christine|Miller|1990-03-03|High School|2016-01-08|2018-02-24|148
1421|1421|39678423462|Kurt|Carlson|1978-07-08|PhD|2000-09-18|2001-01-10|12
1422|1422|66681750532|Gilbert|Moore|1995-11-23|College|2011-07-09||44
1423|1423|47351550496|Carlos|Stephens|1980-09-08|High School|2019-06-11||24
1424|1424|67163352151|Carla|Pace|1990-05-08|PhD|2003-03-21||156
1425|1425|46938867604|Charles|Park|1979-03-29|Middle school|2000-07-02||165
1426|1426|57369642984|Maria|Horton|1996-08-25|High School|2004-02-28||110
1427|1427|77201878126|Kyle|Brown|1990-12-26|Middle school|2015-04-30||166
1428|1428|25868390767|Robert|Elliott|1980-07-27|PhD|2016-02-21||163
1429|1429|42946787740|Joshua|Fischer|1957-05-06|Middle school|2002-05-09||55
1430|1430|58225623092|Kevin|Gordon|1984-04-16|PhD|2019-12-10||158
1431|1431|33896910921|Bradley|Beck|1965-11-13|High School|2013-02-19||136
1432|1432|34025541697|Lori|Chandler|1965-02-12|High School|2005-10-15||182
1433|1433|74181110699|Jonathan|Smith|1996-04-23|Master|2008-05-24||43
1434|1434|18245636617|Kyle|Waters|1989-04-28|Master|2009-06-20||194
1435|1435|16955696303|Rebecca|Cole|1989-08-11|PhD|2010-05-17||150
1436|1436|38154369054|Stephen|Jackson|1989-08-15|Middle school|2002-06-25||189
1437|1437|51536486207|Nathan|Jones|1982-12-13|PhD|2006-08-19||180
1438|1438|28626753123|Mary|Evans|1997-03-30|PhD|2008-04-12||130
1439|1439|23201520474|Jodi|Taylor|1996-03-24|Master|2011-01-20||200
1440|1440|61039744054|Linda|Barber|2002-04-06|High School|2004-12-05||18
1441|1441|31714751944|Austin|Clark|1961-10-11|College|2014-02-02||184
1442|1442|18903233057|Brian|Taylor|1983-07-03|PhD|2008-02-26||26
1443|1443|15577792408|Kaitlyn|Snyder|1997-10-12|High School|2020-09-21||28
1444|1444|72487295465|Danielle|Doyle|2002-04-30|High School|2006-07-17||177
1445|1445|57337717870|Terri|Case|1976-02-19|College|2013-08-07||15
1446|1446|68831211261|Courtney|Odonnell|1989-12-07|PhD|2011-12-10||43
1447|1447|76953495673|Stephen|Estes|1980-07-23|Master|2000-11-26||142
1448|1448|61539900163|Dominique|Dickerson|1977-03-24|PhD|2016-04-23||157
1449|1449|41430034989|Michael|Gill|1994-06-24|College|2016-05-10||74
1450|1450|98577306004|Michael|Gonzalez|1997-07-04|College|2005-11-12||147
1451|1451|40559960031|Lisa|Leonard|1960-12-06|Middle school|2018-06-12||61
1452|1452|49731369490|Allison|Garrett|1999-08-19|PhD|2003-12-16||18
1453|1453|72508022561|Christy|Williams|1974-05-24|College|2017-05-09||45
1454|1454|19987001587|Vanessa|King|1979-09-02|Middle school|2006-03-09||168
1455|1455|86311832572|Beverly|Miller|1991-09-02|High School|2020-03-24||125
1456|1456|78293873463|Veronica|Ward|1958-10-31|Master|2012-09-28||0
1457|1457|14380244149|Amy|Gonzalez|1985-07-08|PhD|2013-06-05||144
1458|1458|25886764510|Lisa|Taylor|1955-05-31|Master|2011-02-21||73
1459|1459|59876104777|John|Taylor|1956-12-02|High School|2005-02-15||161
1460|1460|64091593485|Karen|Hill|1963-07-10|College|2003-06-26||151
1461|1461|46553733390|Timothy|Perez|1989-07-21|PhD|2009-11-23||47
1462|1462|27984078390|Christina|Moore|1985-12-23|Master|2009-03-26||82
1463|1463|86919548739|John|Owen|1983-04-17|Middle school|2019-05-10||36
1464|1464|57811595090|Sierra|Bowen|1992-03-04|Middle school|2012-09-05|2015-06-01|65
1465|1465|82390992495|Austin|Johnson|1971-08-14|Middle school|2010-08-09||166
1466|1466|99608155842|Don|Thompson|1977-05-19|Middle school|2011-02-05||9
1467|1467|91574726505|Julie|Hill|2002-09-12|Middle school|2001-03-05||90
1468|1468|81806790042|Nathan|Griffith|1962-11-08|Middle school|2002-02-06||134
1469|1469|65921065656|Madison|Guerrero|1984-09-04|Middle school|2004-09-16||153
1470|1470|47917530909|Antonio|Stephenson|1957-07-20|College|2005-07-06||69
1471|1471|99614651037|Aaron|Santos|1958-10-19|High School|2009-01-18||155
1472|1472|13844003449|Christopher|Moses|1990-01-04|High School|2017-07-12|2018-12-04|12
1473|1473|18158123220|Rebekah|Barker|1975-03-06|PhD|2020-08-24||182
1474|1474|92398809353|Diana|Smith|1999-01-15|High School|2005-10-23||191
1475|1475|70006202142|Lawrence|Howell|2001-12-22|College|2001-05-17||9
1476|1476|64803706447|David|Gilbert|1989-06-21|PhD|2011-05-19||159
1477|1477|92397081708|Matthew|Foster|1988-08-24|PhD|2005-01-25||84
1478|1478|47358708131|Zachary|Neal|1988-08-18|Middle school|2001-09-06||68
1479|1479|29199271741|David|Bennett|1963-06-07|Master|2004-09-17|2005-04-09|155
1480|1480|47161367288|Nathaniel|Martinez|1985-04-02|Middle school|2020-01-25|2021-12-13|83
1481|1481|62504531664|Travis|Sullivan|1955-08-15|College|2008-11-11|2010-04-12|122
1482|1482|22515747646|Brandon|Hayes|1991-07-30|High School|2007-07-03||136
1483|1483|33194086896|Kimberly|Sparks|1956-01-25|Master|2002-01-01||159
1484|1484|29118147454|Zachary|Sampson|1994-12-31|Master|2012-03-20||73
1485|1485|94072849698|Dwayne|Mccall|1957-12-16|PhD|2000-08-10||64
1486|1486|57140991576|Julie|Clark|2000-10-29|Middle school|2004-02-18||39
1487|1487|50432358081|Kelli|Cross|1989-12-30|Middle school|2021-04-11||150
1488|1488|75476435892|Jason|Burgess|1988-11-04|Master|2013-05-23||56
1489|1489|68413362313|Stephanie|Campbell|1975-08-29|Middle school|2015-05-17||142
1490|1490|18522352588|William|Garza|1986-03-16|High School|2005-08-03||191
1491|1491|37859702622|Paul|Walton|1994-10-14|College|2002-09-19||177
1492|1492|72549067690|Christopher|Pearson|2002-04-24|Middle school|2003-01-06||4
1493|1493|44240334343|Robert|Estrada|1981-10-19|PhD|2013-04-23||41
1494|1494|36921311540|Phillip|Burton|1967-11-06|High School|2015-02-17||141
1495|1495|59061971464|Russell|Estrada|1960-10-16|Master|2017-10-07||155
1496|1496|69006700205|Amy|Carlson|1985-04-06|Middle school|2017-06-11||125
1497|1497|99888941498|Lorraine|Valencia|1986-08-03|Master|2013-04-26||126
1498|1498|51640932312|Amy|Mckenzie|1975-03-27|College|2012-12-02||148
1499|1499|11414122965|April|Turner|1976-12-31|Master|2003-04-01||176
1500|1500|76620711774|Phillip|Barron|1984-04-23|College|2007-11-25||166
1501|1501|68199892126|Matthew|Logan|1975-06-25|College|2017-09-02||35
1502|1502|46315591403|Katherine|Rivera|1975-09-11|College|2001-05-07||63
1503|1503|19799578312|Margaret|Huerta|1962-12-18|College|2014-05-15||156
1504|1504|81532876115|Valerie|Gonzalez|1968-11-15|High School|2004-05-27||16
1505|1505|33103023121|Nancy|Thompson|2000-11-13|Master|2010-10-17||134
1506|1506|27169596243|Tanner|Douglas|1990-07-14|PhD|2001-05-31||167
1507|1507|96645477474|Michelle|Moore|1958-09-06|PhD|2011-05-29||101
1508|1508|43242785207|Martin|Ramirez|1966-10-24|High School|2016-10-20||53
1509|1509|38246512425|Sonia|Stout|1961-09-01|Middle school|2006-03-18||174
1510|1510|29909561253|John|Moore|1955-09-19|Master|2011-08-11|2011-12-23|149
1511|1511|42254488450|Allison|Mccoy|1957-04-22|College|2016-07-11||116
1512|1512|51216726357|Chelsea|Smith|1973-01-23|College|2005-05-30|2007-11-23|172
1513|1513|62570908786|Paul|Short|2001-05-07|PhD|2015-02-27||50
1514|1514|80005857719|Colin|Yang|1981-02-16|Middle school|2016-03-16||132
1515|1515|75383368052|Robert|Lee|1997-11-09|High School|2018-01-23||14
1516|1516|67672208820|Michael|Mcclure|1977-06-15|PhD|2005-04-18||23
1517|1517|57608885962|Chelsea|Edwards|1990-04-04|College|2000-07-22||48
1518|1518|53900785268|Jared|Cohen|1965-06-29|PhD|2001-03-10||82
1519|1519|57207168829|Daniel|Harmon|1966-10-09|High School|2016-09-26||126
1520|1520|98705275704|Jill|Sanders|1978-05-02|College|2012-11-08|2013-05-01|180
1521|1521|76452189574|Kelli|Cain|1977-03-28|Middle school|2005-08-29|2007-06-20|57
1522|1522|72166480326|Chris|Miller|1988-09-01|PhD|2019-01-26||118
1523|1523|71668455453|Mary|Smith|1989-05-16|High School|2004-02-21||59
1524|1524|98054424845|Michelle|Flores|1993-08-27|College|2007-07-13||72
1525|1525|95380750647|Cassandra|Brock|1959-01-09|Middle school|2013-03-02||15
1526|1526|18857007828|Larry|Moran|1980-12-08|High School|2017-04-22||30
1527|1527|73285046175|Elizabeth|Smith|1960-12-07|College|2010-07-29||178
1528|1528|87561220584|Ariana|Brock|1997-12-09|Master|2002-03-06||180
1529|1529|83451186708|Laura|Palmer|1968-02-11|Master|2009-09-13||145
1530|1530|98226545953|Aaron|Smith|1986-07-23|Master|2004-11-04||34
1531|1531|27399190576|Michael|Smith|1963-08-14|Master|2001-11-09||42
1532|1532|64594555629|Brenda|Frederick|1995-01-15|Middle school|2007-09-15||100
1533|1533|16792990145|Brian|Jordan|1955-05-25|Master|2017-09-15||194
1534|1534|85870926110|Joseph|Romero|1965-05-13|Master|2003-05-26|2005-09-08|78
1535|1535|57648605591|John|Kemp|1995-07-20|High School|2009-07-31||145
1536|1536|38115392419|Tonya|Davis|1999-06-24|PhD|2004-04-25||67
1537|1537|48003794996|William|Ayers|1988-03-21|High School|2005-03-04||16
1538|1538|34753713588|Taylor|Thompson|1996-07-17|Master|2006-11-27||133
1539|1539|88619746548|Jerry|Miller|1978-09-28|High School|2015-01-10||178
1540|1540|58505160610|Lisa|Lopez|1968-10-17|College|2004-04-01|2006-12-09|14
1541|1541|37802491213|Daniel|Vargas|1981-03-22|College|2020-12-31||98
1542|1542|63957249797|Lauren|Sims|1976-01-01|High School|2020-07-15||91
1543|1543|86212101242|Felicia|Navarro|1986-07-05|High School|2019-01-12||148
1544|1544|92343332479|Brian|Payne|1978-08-12|Master|2011-12-14||20
1545|1545|82944565738|Troy|Young|1963-09-29|Master|2015-01-18|2016-06-15|155
1546|1546|53210210572|Ivan|Walker|1984-05-17|PhD|2009-05-12||155
1547|1547|79280770026|Anthony|Thompson|1969-08-07|PhD|2015-08-27||104
1548|1548|28627093666|Jesse|Robinson|1958-12-20|College|2009-05-29|2010-06-22|72
1549|1549|69639289445|Micheal|Mccall|1986-10-14|Master|2009-10-24||6
1550|1550|21859888853|Collin|Martinez|1993-02-15|College|2014-11-23||23
1551|1551|22536914214|Andrew|Guerrero|1972-04-03|College|2016-06-18||72
1552|1552|86895530683|Timothy|Cunningham|1957-03-23|Middle school|2011-09-22||136
1553|1553|55309984784|Jonathon|Flores|1970-03-21|High School|2003-02-20||173
1554|1554|44235059157|Thomas|Johnson|1964-02-11|College|2017-02-06||197
1555|1555|34383107454|Steven|Washington|1967-01-24|Master|2003-08-29||29
1556|1556|33645584726|Sharon|Soto|2001-09-18|College|2015-11-22||31
1557|1557|10852028181|Elizabeth|Hart|1988-10-18|Master|2005-07-23||129
1558|1558|22121010891|Amber|Gibson|1965-10-30|PhD|2013-07-09|2014-10-19|38
1559|1559|18112754955|Matthew|Williams|1997-11-29|PhD|2007-04-10||152
1560|1560|85728339237|Christian|Jackson|1969-07-11|Middle school|2013-01-03||185
1561|1561|54484050795|Monica|Palmer|1971-01-02|Master|2015-02-10||99
1562|1562|86667433210|Robert|Flores|1997-05-06|High School|2013-02-08||182
1563|1563|23493651118|Tracy|Pierce|1969-08-18|High School|2005-04-26|2007-07-31|158
1564|1564|25754776998|Kimberly|Chapman|1968-09-29|Master|2000-06-30||174
1565|1565|43023554653|Dylan|Peterson|1994-01-23|Master|2012-03-04|2013-01-10|112
1566|1566|82492703143|Jacob|Lewis|1995-08-20|High School|2008-04-11||130
1567|1567|23037420445|Sharon|Morgan|2000-05-18|Middle school|2003-01-07||150
1568|1568|99499372493|Suzanne|Kelly|1961-08-30|High School|2018-11-02||65
1569|1569|65243566953|Jessica|Rogers|1999-11-18|Master|2016-10-13||35
1570|1570|98686895759|Sylvia|Bradley|1963-10-26|Middle school|2005-11-22||95
1571|1571|26415602589|William|Garcia|1993-04-08|Master|2020-01-07||30
1572|1572|42819331705|Daniel|Benson|1985-07-14|Master|2000-08-05||129
1573|1573|92999810389|Pamela|Greene|1977-12-31|Middle school|2001-12-19||162
1574|1574|79215068133|Bobby|Williams|1991-03-15|Middle school|2018-12-06||28
1575|1575|60347569726|Mary|Carr|1962-03-19|High School|2007-11-04||66
1576|1576|14141398123|David|Johnson|1982-06-26|PhD|2001-01-22||41
1577|1577|88511409625|Anna|Johnson|1970-09-28|Master|2017-02-04||162
1578|1578|26600214179|Joshua|Bernard|1960-03-07|PhD|2006-01-19||169
1579|1579|96335357323|Richard|Morrow|1985-12-20|College|2004-10-25||63
1580|1580|70635777715|Kylie|Shaw|1987-04-24|Master|2020-11-06||129
1581|1581|82865359158|John|Mitchell|1975-03-12|PhD|2014-12-07||120
1582|1582|25549528653|Catherine|Lawson|1998-10-10|Middle school|2020-01-05||93
1583|1583|83894816043|Daniel|Moore|1960-09-16|Middle school|2019-12-20||157
1584|1584|83585738313|Kathryn|Ramos|1998-09-08|High School|2017-06-27||82
1585|1585|80982290744|Sandra|Brown|1973-07-21|College|2014-01-14||18
1586|1586|97717288488|Aaron|Snyder|1994-06-13|Middle school|2003-01-27||138
1587|1587|71311425991|Nicole|Barr|1995-03-18|High School|2006-02-13||103
1588|1588|88395292842|Jason|Harvey|2000-03-31|Master|2005-09-25||180
1589|1589|45082603449|Brian|Tucker|1969-08-19|High School|2002-03-01||130
1590|1590|35385872515|Kristy|Castaneda|1994-08-12|PhD|2019-08-08||67
1591|1591|80922101773|Tracy|Foley|1977-08-24|High School|2011-04-22||18
1592|1592|35778183996|Kayla|Rodriguez|1974-03-25|Middle school|2007-10-10||199
1593|1593|88615356716|Adam|Garcia|1959-11-16|PhD|2014-12-04||197
1594|1594|14019663957|Tommy|Mccormick|1962-06-20|High School|2004-12-26||157
1595|1595|83958921035|Gina|Brown|1976-08-23|Master|2008-08-29||133
1596|1596|91744578392|Sierra|Gonzalez|2001-07-06|Master|2010-04-20||165
1597|1597|84336308658|Faith|Jackson|1972-01-23|College|2014-11-01|2015-07-02|77
1598|1598|81341992488|Mitchell|Clark|1987-11-27|Middle school|2012-02-24||73
1599|1599|71555399653|Nathan|Baker|1961-11-02|College|2004-07-31|2007-03-14|43
1600|1600|95503413904|Cynthia|White|1976-05-31|Middle school|2006-07-23||137
1601|1601|51881368302|Kevin|Miller|1990-06-07|High School|2011-09-07||152
1602|1602|69974642295|Melissa|Ross|1989-10-29|Middle school|2021-04-03||120
1603|1603|30956714308|Kelly|Sullivan|1999-11-06|Master|2018-06-13||69
1604|1604|13688613528|Matthew|Oconnor|1970-06-26|Middle school|2019-01-29|2021-10-10|122
1605|1605|18868068930|Sharon|Allen|1956-05-07|High School|2003-03-01||146
1606|1606|48691306729|Tammy|Wilson|1967-06-18|College|2016-04-17||24
1607|1607|41221235562|Sarah|Thomas|1967-08-09|Middle school|2013-03-06||122
1608|1608|19707871826|David|Robertson|1960-09-23|PhD|2002-07-24||57
1609|1609|65976121667|Margaret|Davenport|1956-08-25|Master|2015-08-07||72
1610|1610|24517574808|David|Schmidt|1963-12-10|Master|2007-05-07||73
1611|1611|89330187384|Dustin|Wolf|1988-06-03|College|2004-02-13||93
1612|1612|77167793098|Christopher|Gray|1986-12-01|College|2011-02-01|2011-08-02|136
1613|1613|83316513886|Jason|Johnson|1976-09-20|PhD|2016-11-16||33
1614|1614|80318565522|Brian|Kelly|1957-10-18|PhD|2003-10-26||2
1615|1615|23780820381|Joshua|Colon|1956-11-02|Master|2005-04-14||159
1616|1616|77818638006|Katie|Flowers|1981-12-10|Master|2015-09-16||31
1617|1617|90766007410|Destiny|Sandoval|1994-02-23|PhD|2004-07-26||16
1618|1618|35425128561|Emily|Martinez|1973-12-29|Master|2000-08-02||25
1619|1619|38474968556|Juan|Melendez|1991-07-13|College|2007-12-22||122
1620|1620|50382685138|David|Jackson|1957-01-30|Master|2001-09-19|2003-10-18|11
1621|1621|67707146168|Catherine|Adams|1957-12-16|College|2017-08-07||57
1622|1622|79037905540|Laurie|Carter|1996-01-18|Master|2016-03-29||80
1623|1623|29698725160|Catherine|Russell|1981-12-23|High School|2010-05-24||135
1624|1624|14681985015|Donald|Wright|1970-11-14|Master|2007-06-10||138
1625|1625|95261574980|Tara|Harris|1979-08-03|High School|2014-06-15||29
1626|1626|48254493895|Mallory|Miller|1967-02-07|Master|2016-02-24||119
1627|1627|45873007265|Joshua|Shannon|2002-02-25|High School|2010-11-18||110
1628|1628|68042703356|Alexander|Cook|1962-03-10|College|2015-01-31||176
1629|1629|75133785349|Samantha|Mejia|1996-06-25|College|2016-04-01||36
1630|1630|26673585071|Tanner|Gibbs|1997-01-07|College|2002-08-27|2005-01-12|158
1631|1631|37503698226|Richard|Chambers|1983-12-12|College|2020-05-01||35
1632|1632|96819937004|Jeffrey|Hensley|1994-06-21|PhD|2014-07-14||33
1633|1633|25856811531|Christopher|Rich|1982-04-05|Master|2008-11-22||161
1634|1634|23819779049|Amy|Garrett|1989-07-31|Middle school|2006-08-30||156
1635|1635|31760677705|Brian|Richard|1995-03-15|PhD|2011-07-30||15
1636|1636|78004730224|Jessica|York|1959-05-13|High School|2017-04-12||162
1637|1637|41572509846|Matthew|Smith|1998-02-07|College|2013-05-23||45
1638|1638|76444527525|Joshua|Rhodes|2000-12-07|Middle school|2016-01-12||89
1639|1639|56942144579|Christopher|Stewart|1959-06-07|PhD|2006-11-14||39
1640|1640|64933539210|Tommy|Lee|1962-12-12|Master|2016-11-18||191
1641|1641|63406423821|Teresa|Ramirez|1989-09-18|High School|2003-11-16||67
1642|1642|84310716579|Tiffany|Nixon|1986-07-05|Master|2008-11-27||32
1643|1643|14890949639|Jeremiah|Sparks|1965-03-26|College|2004-06-08||2
1644|1644|72872842345|Jill|White|1965-08-28|College|2012-03-13||134
1645|1645|54593055308|Anne|Barnes|1970-06-21|High School|2010-05-31||47
1646|1646|39958042139|Elizabeth|Stewart|1968-04-17|PhD|2003-11-15||174
1647|1647|67025959783|Timothy|Hoffman|2002-09-24|College|2003-02-03||173
1648|1648|55113019750|Teresa|Coleman|1972-04-30|High School|2016-01-04||91
1649|1649|68959291394|Pamela|Morgan|1980-11-30|PhD|2001-02-08||135
1650|1650|80725672296|Mary|Lawson|1962-09-04|PhD|2011-07-23||83
1651|1651|98395825993|Taylor|Norris|1974-02-17|Middle school|2003-11-15||126
1652|1652|91462722914|Nathaniel|Mendez|1963-06-26|High School|2009-03-12||132
1653|1653|36544154359|Karla|Hansen|1967-10-21|PhD|2008-03-04||107
1654|1654|84749994976|Joshua|Lyons|1966-10-28|High School|2002-05-07|2002-08-06|147
1655|1655|29395295713|Christine|Rose|1984-01-28|Master|2004-07-27||189
1656|1656|69567469667|Victoria|Wright|1977-06-24|College|2008-02-22||103
1657|1657|19910777880|Melissa|Barber|1965-07-05|Middle school|2004-05-16||193
1658|1658|31490468014|Jeffrey|Schneider|1993-03-22|Master|2014-07-28||189
1659|1659|67867068716|Sandra|Snyder|1995-03-06|High School|2017-04-01||25
1660|1660|21019292522|Jeffery|Murphy|1993-07-02|Middle school|2020-05-03||173
1661|1661|13004908219|Valerie|Williams|1994-07-25|Middle school|2008-07-31||78
1662|1662|69679565507|Misty|Harper|1988-12-11|Middle school|2012-06-15||0
1663|1663|17025858388|Amy|Harvey|1996-07-28|PhD|2008-08-22||83
1664|1664|75592877633|Kevin|Allen|1990-05-21|PhD|2001-10-19||140
1665|1665|17770916395|Kayla|Garrison|1995-11-10|College|2009-01-11||165
1666|1666|79158403536|Emily|Montgomery|1980-03-04|High School|2002-10-27||12
1667|1667|86069434898|Scott|Vargas|2002-11-24|Middle school|2004-01-04||64
1668|1668|87014924001|Tracy|Reed|1974-08-01|Master|2017-05-30||23
1669|1669|52180462960|Brenda|Knight|1977-01-24|PhD|2002-02-26||132
1670|1670|61955163752|Nathan|Sutton|1981-07-10|College|2004-08-10||138
1671|1671|48620111397|Sandra|Reynolds|1956-04-02|Master|2015-05-06||27
1672|1672|15026591618|Lisa|Peters|1984-10-03|Master|2008-01-26||45
1673|1673|55425909734|Sean|Blackburn|1956-08-02|Master|2013-04-21||147
1674|1674|86004936407|Wayne|Higgins|1977-06-12|PhD|2019-09-16||151
1675|1675|72730195824|Samuel|Gutierrez|1964-09-13|High School|2002-08-04||8
1676|1676|22487439938|Mark|Webb|1965-04-12|Middle school|2010-02-17||52
1677|1677|66476464870|Amanda|Rivera|1982-01-30|Master|2011-05-20||46
1678|1678|36165351682|Susan|Henderson|1969-12-06|Middle school|2020-08-23||108
1679|1679|55287156660|Rebecca|Kerr|1993-09-23|PhD|2020-03-24|2021-11-19|119
1680|1680|58782198857|Taylor|George|1955-08-04|Master|2015-05-01||142
1681|1681|48338863810|Sara|Brennan|1974-06-13|Master|2013-10-30||132
1682|1682|20131524087|Robert|Brown|2002-07-05|College|2012-08-15||131
1683|1683|54449440887|Erin|Anderson|1983-04-01|High School|2003-10-12||156
1684|1684|35021185263|Marie|Cobb|1975-09-28|High School|2016-10-27||182
1685|1685|92258807600|Daniel|Hobbs|1956-10-15|PhD|2011-07-22||167
1686|1686|65537058968|Eugene|Foster|1957-01-30|PhD|2019-06-26||122
1687|1687|48471230590|Valerie|Harvey|1960-09-15|PhD|2015-08-25|2017-01-01|136
1688|1688|96731827608|Joanna|Barron|1982-06-03|PhD|2015-01-09||148
1689|1689|88377100671|Anna|Stewart|1990-01-07|PhD|2021-01-15|2023-04-30|67
1690|1690|86323936643|Daniel|Pena|1966-04-21|PhD|2003-04-14||46
1691|1691|50863591328|Melinda|Baker|1957-04-01|High School|2020-05-19||89
